country_code,mkpl_doctor_id,mkpl_calendar_id,insurance_name,wp_minutes
mx,"91,612","5,035",Zurich,600
mx,"91,612","5,035",Inbursa Inburmedic,600
mx,"81,839","63,085",BANCO DE MEXICO,"1,020"
mx,"92,250","22,631",Met-Life,"1,500"
mx,"305,582","122,652",Banamex Seguros,"2,880"
mx,"308,937","69,978",Inter Mutuelles Assistance,420
mx,"308,937","69,978",AON,420
mx,"308,937","69,978",AXA Keralty,420
mx,"317,653","75,211",Dental First,"2,640"
mx,"317,653","75,211",Metropolitana Compañía de Seguros,"2,640"
mx,"317,653","75,211",Ayuntamiento de Cajeme,"2,640"
mx,"317,653","75,211",Ameritas,"2,640"
mx,"317,653","75,211",Allianz,"2,640"
mx,"31,274","6,092",AXA,"1,500"
mx,"31,274","6,092",Allianz,"1,500"
mx,"110,550","4,766",Allianz,960
mx,"42,039","53,782",Zurich,870
mx,"333,227","88,245",LYNCPAY,"2,160"
mx,"333,227","88,245",Operadora Médica Atlantis OMA,"2,160"
mx,"333,227","88,245",TXM,"2,160"
mx,"333,227","88,245",Medical Group,"2,160"
mx,"333,227","88,245",Convenio Ika Dent-Universidad Mundo Maya,"2,160"
mx,"333,227","88,245",Seguros El Potosi,"2,160"
mx,"333,227","88,245",Mediaccess,"2,160"
mx,"333,227","88,245",Grupo Mexicano de Seguros SA de CV,"2,160"
mx,"333,227","88,245",Blue Cross Blue Shield,"2,160"
mx,"333,227","88,245",H&B Liverpool,"2,160"
mx,"333,227","88,245",Centauro,"2,160"
mx,"317,653","75,211",Delta Dental,"2,640"
mx,"317,653","75,211",Southwest Service Administrators,"2,640"
mx,"317,653","75,211",International Health Insurance,"2,640"
mx,"317,653","75,211",Banco HSBC,"2,640"
mx,"317,653","75,211",Centauro,"2,640"
mx,"136,895","18,130",Allianz,180
mx,"295,413","56,248",Seguros El Potosi,"1,860"
mx,"295,413","56,248",Banco Santander,"1,860"
mx,"275,866","61,038",asegurados internacionales,300
mx,"316,666","73,546",BBVA Bancomer,"1,560"
mx,"266,360","116,069",Banjercito,"2,220"
mx,"266,360","116,069",Panamerican,"2,220"
mx,"266,360","116,069",ADO,"2,220"
mx,"266,360","116,069",Medical Home,"2,220"
mx,"266,360","116,069",Sinil,"2,220"
mx,"266,360","116,069",Mediaccess,"2,220"
mx,"333,227","88,245",MMS,"2,160"
mx,"333,227","88,245",lineco,"2,160"
mx,"333,227","88,245",Choice Net,"2,160"
mx,"333,227","88,245",SAIN,"2,160"
mx,"333,227","88,245",Gobierno del Estado,"2,160"
mx,"266,360","116,069",Thona Seguros,"2,220"
mx,"266,360","116,069",Red Salud Dental,"2,220"
mx,"266,360","116,069",Banco de Mexico Basico,"2,220"
mx,"266,360","116,069",TransSalud,"2,220"
mx,"266,360","116,069",Meritain Health,"2,220"
mx,"266,360","116,069",Choice Net,"2,220"
mx,"266,360","116,069",GEHA,"2,220"
mx,"266,360","116,069",OMA,"2,220"
mx,"266,360","116,069",PIF Seguro Suburbia,"2,220"
mx,"266,360","116,069",LYNCPAY,"2,220"
mx,"317,653","75,211",AXA Keralty,"2,640"
mx,"266,360","116,069",Medical VRIM,"2,220"
mx,"266,360","116,069",RSA Insurance Group,"2,220"
mx,"266,360","116,069",Otra (Reembolso),"2,220"
mx,"266,360","116,069",United Healthcare Dental,"2,220"
mx,"147,494","39,227",Met-Life,"2,340"
mx,"316,772","86,112",ING,750
mx,"316,772","86,112",Banco HSBC,840
mx,"354,867","117,424",SAIN,"1,560"
mx,"354,867","117,424",IS Internacional de Seguros,"1,560"
mx,"354,867","117,424",mediexcel,"1,560"
mx,"354,867","117,424",Dental First,"1,560"
mx,"354,867","117,424",SIMNSA,"1,560"
mx,"354,867","117,424",Pacientes privados (sin aseguradora),"1,560"
mx,"354,867","117,424",Sofia salud,"1,560"
mx,"354,867","117,424",Thona Seguros,"1,560"
mx,"354,867","117,424",Bancomext,"1,560"
mx,"354,867","117,424",ASSURANT EMPLOYEE BENEFIT,"1,560"
mx,"354,867","117,424",MMS,"1,560"
mx,"354,867","117,424",GEHA,"1,560"
mx,"354,867","117,424",Banorte Seguros,"1,560"
mx,"354,867","117,424",Sinergia Médica,"1,560"
mx,"354,867","117,424",ACE Seguros,"1,560"
mx,"354,867","117,424",Core,"1,560"
mx,"388,254","108,437",United concordia,180
mx,"388,254","108,437",Dentegra Seguros,180
mx,"388,254","108,437",Banorte - Generali,300
mx,"388,254","108,437",Axa Assistance HSBC,300
mx,"388,254","108,437",Gaha,180
mx,"408,361","114,009",Banco de Mexico Fondo Complementario,240
mx,"408,361","114,009",Universal Assistance,240
mx,"408,361","114,009",MSH International,240
mx,"408,361","114,179",Inflexión salud,240
mx,"408,361","114,179",Axa salud,240
mx,"408,361","114,179",Comisión Nacional Bancaria De Valores,240
mx,"141,167","16,043",Banorte - Generali,"2,070"
mx,"141,167","16,043",Pacientes privados (sin aseguradora),"2,070"
mx,"141,167","16,043",MeddiAccess,"2,070"
mx,"141,167","16,043",Bancomex,"2,070"
mx,"305,693","65,543",Banco de Mexico Plus,"1,665"
mx,"305,693","65,543",La Latinoamericana Seguros,"1,665"
mx,"305,693","65,543",Chubb,"1,665"
mx,"305,693","65,543",Vitamédica,"1,665"
mx,"305,693","65,543",Gaha,"1,665"
mx,"305,693","65,543",Axa Assistance HSBC,"1,665"
mx,"305,693","65,543",lineco,"1,665"
mx,"305,693","65,543",Médica Tabasco,"1,665"
mx,"305,693","65,543",Dentalia,"1,665"
mx,"305,693","65,543",Blueassistance,"1,665"
mx,"305,693","65,543",ISSSTE,"1,665"
mx,"305,693","65,543",Red Benefit,"1,665"
mx,"305,693","65,543",MSH International,"1,665"
mx,"305,693","65,543",Integra Salud,"1,665"
mx,"305,693","65,543",Vumi,"1,665"
mx,"305,693","65,543",PREVEM,"1,665"
mx,"305,693","65,543",IS Internacional de Seguros,"1,665"
mx,"305,693","65,543",Dentegra Seguros,"1,665"
mx,"305,693","65,543",GMM UNAM,"1,665"
mx,"305,693","65,543",Plan Seguro,"1,665"
mx,"305,693","65,543",Tecnológico de Monterrey,"1,665"
mx,"305,693","65,543",International Medical Solutions,"1,665"
mx,"148,392","14,759",AXA Keralty,510
mx,"148,392","14,759",Assist Card,"1,230"
mx,"148,392","14,759",Blue Cross Blue Shield,"1,230"
mx,"148,392","14,759",Henner Group,"1,230"
mx,"148,392","14,759",Dental First,"1,230"
mx,"148,392","14,759",SURA,"1,230"
mx,"148,392","14,759",Coppel,"1,230"
mx,"148,392","14,759",Inter Mutuelles Assistance,"1,230"
mx,"148,392","14,759",EuroCenter,"1,230"
mx,"148,392","14,759",Allianz,"1,230"
mx,"148,392","14,759",Medical Group,"1,230"
pl,"19,564","99,721",INTER Polska,480
mx,"269,091","72,837",Vitamédica,"1,320"
mx,"12,884","113,230",ASSURANT EMPLOYEE BENEFIT,360
mx,"12,884","113,230",Otra (Reembolso),360
mx,"12,884","113,230",International Health Insurance,360
mx,"12,884","113,230",Banco de Mexico Basico,360
mx,"12,884","113,230",SIMNSA,360
mx,"12,884","113,230",aba seguros,360
mx,"12,884","113,230",Qualitas,360
mx,"417,066","117,800",GNP Grupo Nacional Provincial,"2,720"
mx,"300,267","121,487",GMM UNAM,750
mx,"300,267","121,487",La Latinoamericana Seguros,750
mx,"300,267","121,487",Tecnológico de Monterrey,750
mx,"300,267","121,487",GBG,750
mx,"300,267","121,487",MeddiAccess,750
mx,"300,267","121,487",Medical Home,750
mx,"300,267","121,487",Aseguranzas americanas,750
mx,"300,267","121,487",choiceNet,750
mx,"300,267","121,487",Marina,750
mx,"300,267","121,487",Quest Diagnostics,750
mx,"300,267","121,487",ANA SEGUROS,750
mx,"300,267","121,487",ISSSTE,750
mx,"300,267","121,487",HUMANA DENTAL,750
mx,"300,267","121,487",BANCO BANOBRAS,750
mx,"300,267","121,487",Bancomex,750
mx,"300,267","121,487",Banco de Mexico Plus,750
mx,"300,267","121,487",mediexcel,750
mx,"300,267","121,487",Dentalia,750
mx,"300,267","121,487",GUARDIAN,750
mx,"300,267","121,487",Vitamédica,750
mx,"115,176","3,016",Plan Seguro,"1,665"
mx,"87,560",991,Seguros Atlas,"2,550"
mx,"87,560",991,Mapfre Seguros Tepeyac,"2,550"
mx,"81,839","63,085",Banco Santander,"1,020"
mx,"305,582","122,652",Seguros Monterrey,"2,880"
mx,"308,937","69,978",Seguros Atlas,420
mx,"308,937","69,978",Globality Health,420
mx,"308,937","69,978",Mapfre Seguros Tepeyac,420
mx,"317,653","75,211",EuroCenter,"2,640"
mx,"317,653","75,211",SURA,"2,640"
mx,"317,653","75,211",FIRA,"2,640"
mx,"317,653","75,211",SISNOVA,"2,640"
mx,"317,653","75,211",MeddiAccess,"2,640"
mx,"40,170","17,249",Allianz,"1,140"
mx,"42,039","53,782",Banorte Seguros,870
mx,"333,227","88,245",SURA,"2,160"
mx,"333,227","88,245",GOA,"2,160"
mx,"333,227","88,245",GMM UNAM,"2,160"
mx,"333,227","88,245",Salud Interactiva,"2,160"
mx,"333,227","88,245",UFCW,"2,160"
mx,"333,227","88,245",afirme,"2,160"
mx,"317,653","75,211",MSH International,"2,640"
mx,"317,653","75,211",Magna Mechanism-SMNYL,"2,640"
mx,"317,653","75,211",VE X MAS,"2,640"
mx,"317,653","75,211",Met-Life,"2,640"
mx,"317,653","75,211",choiceNet,"2,640"
mx,"317,653","75,211",Bancomex,"2,640"
mx,"317,653","75,211",Assist Card,"2,640"
mx,"132,012","5,960",Panamerican,"1,110"
mx,"275,866","61,038",SISNOVA,300
mx,"275,866","61,038",BANCO BANOBRAS,300
mx,"316,666","73,546",GNP Grupo Nacional Provincial,"1,560"
mx,"56,273","103,852",Allianz,"1,260"
mx,"266,360","116,069",Ajuste a Tabulador,"2,220"
mx,"266,360","116,069",Banrural,"2,220"
mx,"266,360","116,069",Red Médica Universidad de guanajuato,"2,220"
mx,"266,360","116,069",Human Access,"2,220"
mx,"266,360","116,069",GBG,"2,220"
mx,"266,360","116,069",HanseMerkur,"2,220"
mx,"266,360","116,069",Best Doctors,"2,220"
mx,"266,360","116,069",Dentalia,"2,220"
mx,"333,227","88,245",EuroCenter,"2,160"
mx,"266,360","116,069",Soluglob Ikon,"2,220"
mx,"266,360","116,069",Seguros Atlas,"2,220"
mx,"266,360","116,069",BANCO DE MEXICO,"2,220"
mx,"266,360","116,069",Red de Gastos Médicos Mayores para Académicos (UNAM),"2,220"
mx,"266,360","116,069",DELTA HEALTH SYSTEMS,"2,220"
mx,"266,360","116,069",Wellbe International Medical Solutions,"2,220"
mx,"317,653","75,211",International Medical Solutions,"2,640"
mx,"317,653","75,211",Médica Vial,"2,640"
mx,"317,653","75,211",Interacciones,"2,640"
mx,"266,823","30,156",GNP Grupo Nacional Provincial,"2,440"
mx,"266,823","30,156",Inbursa Inburmedic,"1,400"
mx,"316,772","86,112",Pacientes privados (sin aseguradora),840
mx,"316,772","86,112",Qualitas,750
mx,"316,772","86,112",aba seguros,750
mx,"316,772","86,112",Met-Life,750
mx,"316,772","86,112",BBVA Bancomer,750
mx,"354,867","117,424",Asismed,"1,560"
mx,"354,867","117,424",ING,"1,560"
mx,"354,867","117,424",Axa Assistance SANTANDER,"1,560"
mx,"354,867","117,424",Flex,"1,560"
mx,"354,867","117,424",Henner Group,"1,560"
mx,"354,867","117,424",Blue Cross,"1,560"
mx,"354,867","117,424",Mapfre Seguros Tepeyac,"1,560"
mx,"354,867","117,424",SISNOVA,"1,560"
mx,"354,867","117,424",International Medical Solutions,"1,560"
mx,"354,867","117,424",Inbursa Inburmedic,"1,560"
mx,"354,867","117,424",Libra Plus Banamex,"1,560"
mx,"354,867","117,424",Arcángel,"1,560"
mx,"354,867","117,424",GENOLIFE,"1,560"
mx,"354,867","117,424",Conducef,"1,560"
mx,"354,867","117,424",VE X MAS,"1,560"
mx,"354,867","117,424",Prodental,"1,560"
mx,"354,867","117,424",La Latinoamericana Seguros,"1,560"
mx,"354,867","117,424",Bancomex,"1,560"
mx,"354,867","117,424",HUMANA DENTAL,"1,560"
mx,"354,867","117,424",Chubb,"1,560"
mx,"388,254","108,437",Red Benefit,180
mx,"388,254","108,437",Banjercito,180
mx,"388,254","108,437",choiceNet,180
mx,"388,254","108,437",Seguros Monterrey,300
mx,"388,254","108,437",Libra Plus Banamex,300
mx,"408,361","114,009",Inter Mutuelles Assistance,240
mx,"408,361","114,009",GERSEMI,240
mx,"408,361","114,009",HEALTH COMP ADMINISTRATORS,240
mx,"408,361","114,179",aetna,240
mx,"408,361","114,179",Red de Gastos Médicos Mayores para Académicos (UNAM),240
mx,"141,167","16,043",A UNO,"2,070"
mx,"141,167","16,043",Interacciones,"2,070"
mx,"141,167","16,043",Inbursa Inburmedic,"2,070"
mx,"141,167","16,043",Zurich,"2,070"
mx,"141,167","16,043",Banco HSBC,"2,070"
mx,414,"34,168",Seguros Atlas,"2,700"
mx,"122,503","48,929",HDI Seguros,990
mx,"122,503","48,929",AXA,990
mx,"305,693","65,543",Nafinsa,"1,665"
mx,"305,693","65,543",Panamerican,"1,665"
mx,"305,693","65,543",Solorzano Jacquez y Asoc,"1,665"
mx,"305,693","65,543",AXA,"1,665"
mx,"305,693","65,543",H&B Liverpool,"1,665"
mx,"305,693","65,543",AsisMed SHF,"1,665"
mx,"305,693","65,543",PEMEX,"1,665"
mx,"305,693","65,543",CADI,"1,665"
mx,"305,693","65,543",Henner Group,"1,665"
mx,"305,693","65,543",AIG,"1,665"
mx,"305,693","65,543",GEHA,"1,665"
mx,"305,693","65,543",Simple Dental,"1,665"
mx,"305,693","65,543",Dental Lit,"1,665"
mx,"305,693","65,543",Odontoprev,"1,665"
mx,"305,693","65,543",Dental First,"1,665"
mx,"305,693","65,543",Seguros El Potosi,"1,665"
mx,"305,693","65,543",Calibaja,"1,665"
mx,"305,693","65,543",Medical Group,"1,665"
mx,"305,693","65,543",Medical VRIM,"1,665"
mx,"305,693","65,543",Allianz,"1,665"
mx,"305,693","65,543",UADY - Universidad Autónoma de Yucatán,"1,665"
mx,"305,693","65,543",Convenio Ika Dent-Universidad Mundo Maya,"1,665"
mx,"305,693","65,543",Lozano,"1,665"
mx,"148,392","14,759",Red Médica Universidad de guanajuato,"1,230"
mx,"148,392","14,759",Delta Dental,"1,230"
mx,"148,392","14,759",Ajuste a Tabulador,"1,230"
mx,"148,392","14,759",Vitamédica,"1,230"
mx,"148,392","14,759",BLUE SHIELD,"1,230"
mx,"148,392","14,759",Bancomex,"1,230"
mx,"148,392","14,759",Mapfre Seguros Tepeyac,"1,230"
mx,"148,392","14,759",Vumi,"1,230"
mx,"148,392","14,759",SISNOVA,"1,230"
mx,"148,392","14,759",PREVEM,"1,230"
mx,"148,392","14,759",MeddiAccess,"1,230"
mx,"305,693","65,543",TransSalud,"1,665"
mx,"12,884","113,230",SURA,360
mx,"12,884","113,230",Médica Vial,360
mx,"12,884","113,230",Interacciones,360
mx,"12,884","113,230",Arcángel,360
mx,"12,884","113,230",Instituto para devolver al pueblo lo robado (INDEP),360
mx,"300,267","121,487",cigna,750
mx,"300,267","121,487",ABA Chubb Seguros,750
mx,"300,267","121,487",Calibaja,750
mx,"300,267","121,487",Seguros Monterrey,750
mx,"300,267","121,487",UADY - Universidad Autónoma de Yucatán,750
mx,"300,267","121,487",Medical Group,750
mx,"300,267","121,487",Convenio Ika Dent-Universidad Mundo Maya,750
mx,"300,267","121,487",United concordia,750
mx,"300,267","121,487",UV,750
mx,"300,267","121,487",Nafinsa,750
mx,"300,267","121,487",Aseguradora del Sistema de Transporte Metro,750
mx,"300,267","121,487",Core,750
mx,"300,267","121,487",Panamerican,750
mx,"300,267","121,487",AsisMed SHF,750
mx,"300,267","121,487",AXA,750
mx,"300,267","121,487",ASESORIA MEDICA,750
br,"35,625","103,644",Caixa Saúde,240
br,"35,625","103,644",judicemed,240
br,"35,625","103,644",Allianz,240
br,"658,983","66,913",Planserv,210
br,"938,224","224,629",Unimed,660
br,"955,722","230,869",SIS (SENADO),720
co,"72,961","10,444",Colsanitas,600
de,31,34,Privat versichert,"3,600"
mx,"115,176","3,016",AXA,"1,665"
mx,"81,839","63,085",GNP Grupo Nacional Provincial,"1,020"
mx,"81,839","63,085",Zurich,"1,020"
mx,"81,839","63,085",Inbursa Inburmedic,"1,020"
mx,"81,839","63,085",Banco HSBC,"1,020"
mx,"79,902",141,Dentegra,"1,620"
mx,"92,250","22,631",GNP Grupo Nacional Provincial,"1,500"
mx,"92,250","22,631",Inbursa Inburmedic,"1,500"
mx,"305,582","122,652",Seguros Atlas,"2,880"
mx,"308,937","69,978",Banco Santander,420
mx,"308,937","69,978",SIMNSA,420
mx,"308,937","69,978",AXA,420
mx,"308,937","69,978",Southwest Service Administrators,420
mx,"317,653","75,211",lineco,"2,640"
mx,"317,653","75,211",Choice Net,"2,640"
mx,"317,653","75,211",Nafinsa,"2,640"
mx,"317,653","75,211",Multiservicios Santander,"2,640"
mx,"317,653","75,211",Sofia salud,"2,640"
mx,"317,653","75,211","General de Salud, Compañía de Seguros, S.A.","2,640"
mx,"317,653","75,211",Vumi,"2,640"
mx,"317,653","75,211",Medical Group,"2,640"
mx,"17,449","5,162",Vitamédica,"2,190"
mx,"40,170","17,249",Seguros Atlas,"1,140"
mx,"110,550","4,766",Banorte - Generali,960
mx,"42,039","53,782",Seguros Monterrey,870
mx,"333,227","88,245",Banorte Seguros,"2,160"
mx,"333,227","88,245",Meritain Health,"2,160"
mx,"333,227","88,245",GEHA,"2,160"
mx,"333,227","88,245",IS Internacional de Seguros,"2,160"
mx,"333,227","88,245","General de Salud, Compañía de Seguros, S.A.","2,160"
mx,"333,227","88,245",ASSURANT EMPLOYEE BENEFIT,"2,160"
mx,"333,227","88,245",Labor & Industries (L&I),"2,160"
mx,"333,227","88,245",Ameritas,"2,160"
mx,"333,227","88,245",Metropolitana Compañía de Seguros,"2,160"
mx,"333,227","88,245",Omni,"2,160"
mx,"333,227","88,245",mediexcel,"2,160"
mx,"317,653","75,211",BX+,"2,640"
mx,"317,653","75,211",Operadora Médica Atlantis OMA,"2,640"
mx,"317,653","75,211",Banorte Seguros,"2,640"
mx,"317,653","75,211",Banorte - Generali,"2,640"
mx,"317,653","75,211",United concordia,"2,640"
mx,"317,653","75,211",CFE,"2,640"
mx,"132,012","5,960",VUMI Group,"1,110"
mx,"132,012","5,960",Seguros Monterrey,"1,110"
mx,"295,413","56,248",AXA,"1,860"
mx,"295,413","56,248",MULTIVA,"1,860"
mx,"275,866","61,038",Dental First,300
mx,"275,866","61,038",AXA Keralty,300
mx,"316,666","73,546",Ajuste a Tabulador,"1,560"
mx,"56,273","103,852",Nacional Monte de Piedad,"1,260"
mx,"56,273","103,852",GNP Grupo Nacional Provincial,"1,260"
mx,"266,360","116,069",AXA Keralty,"2,220"
mx,"266,360","116,069",Multiservicios Santander,"2,220"
mx,"266,360","116,069",Sinergia Médica,"2,220"
mx,"266,360","116,069",principal,"2,220"
mx,"266,360","116,069",General de Seguros,"2,220"
mx,"333,227","88,245",ASPA,"2,160"
mx,"333,227","88,245",BLUE SHIELD,"2,160"
mx,"333,227","88,245",Thona Seguros,"2,160"
mx,"266,360","116,069",Pacientes privados (sin aseguradora),"2,220"
mx,"266,360","116,069",SIMNSA,"2,220"
mx,"266,360","116,069",H&B Liverpool,"2,220"
mx,"266,360","116,069",Banco HSBC,"2,220"
mx,"266,360","116,069",Metropolitana Compañía de Seguros,"2,220"
mx,"266,360","116,069",Ayuntamiento de Cajeme,"2,220"
mx,"266,360","116,069",AXA EDPM,"2,220"
mx,"266,360","116,069",MULTIVA,"2,220"
mx,"317,653","75,211",Banejercito,"2,640"
mx,"317,653","75,211",TXM,"2,640"
mx,"266,360","116,069",Seguros OCEAS,"2,220"
mx,"266,360","116,069",Simple Dental,"2,220"
mx,"266,823","30,156",Met-Life,"2,440"
mx,"147,494","39,227",Seguros Atlas,"2,340"
mx,"316,772","86,112",Allianz,750
mx,"316,772","86,112",Gobierno del Estado,750
mx,"354,867","117,424",Soluglob Ikon,"1,560"
mx,"354,867","117,424",AsisMed SHF,"1,560"
mx,"354,867","117,424",Universal Assistance,"1,560"
mx,"354,867","117,424",Banco de Mexico Fondo Complementario,"1,560"
mx,"354,867","117,424",Omni,"1,560"
mx,"354,867","117,424",BLUE SHIELD,"1,560"
mx,"354,867","117,424",Plan Seguro,"1,560"
mx,"354,867","117,424",Welbe Care,"1,560"
mx,"354,867","117,424",Banco Santander,"1,560"
mx,"354,867","117,424",Banejercito,"1,560"
mx,"354,867","117,424",Operadora Médica Atlantis OMA,"1,560"
mx,"354,867","117,424",Vitamédica,"1,560"
mx,"354,867","117,424",Labor & Industries (L&I),"1,560"
mx,"354,867","117,424",Nafinsa,"1,560"
mx,"354,867","117,424",ADO,"1,560"
mx,"354,867","117,424",HDI Seguros,"1,560"
mx,"354,867","117,424",Delta Dental,"1,560"
mx,"354,867","117,424",UV,"1,560"
mx,"354,867","117,424",Panamerican,"1,560"
mx,"388,254","108,437",UV,180
mx,"388,254","108,437",ANA SEGUROS,180
mx,"388,254","108,437",Best Doctors,300
mx,"408,361","114,009",Dentralia,240
mx,"408,361","114,009",Banco de México (Banxico),240
mx,"408,361","114,009",Médica Tabasco,240
mx,"408,361","114,179",Blue Cross,240
mx,"408,361","114,179",H&B Liverpool,240
mx,"408,361","114,179",Dental First,240
mx,"58,057","5,407",Zurich,"1,350"
mx,"141,167","16,043",Chubb,"2,070"
mx,"141,167","16,043",BLUE SHIELD,"2,070"
mx,"141,167","16,043",La Latinoamericana Seguros,"2,070"
mx,"141,167","16,043",Plan Seguro,"2,070"
mx,"141,167","16,043",BANCO BANOBRAS,"2,070"
mx,"122,503","48,929",Seguros Monterrey,990
mx,"305,693","65,543",Red Médica Universidad de guanajuato,"1,665"
mx,"305,693","65,543",INSABI,"1,665"
mx,"305,693","65,543",Proseso,"1,665"
mx,"305,693","65,543",Banbajio,"1,665"
mx,"305,693","65,543",ANTHEM BLUE CROSS,"1,665"
mx,"305,693","65,543",Medical Home,"1,665"
mx,"305,693","65,543",ANA SEGUROS,"1,665"
mx,"305,693","65,543",Issfam,"1,665"
mx,"305,693","65,543",GUARDIAN,"1,665"
mx,"305,693","65,543",Mediciplus,"1,665"
mx,"305,693","65,543",ANA,"1,665"
mx,"305,693","65,543",PIF Seguro Liverpool,"1,665"
mx,"305,693","65,543",Human Access,"1,665"
mx,"305,693","65,543",Aseguranzas americanas,"1,665"
mx,"305,693","65,543",United Healthcare Dental,"1,665"
mx,"305,693","65,543",Prismas,"1,665"
mx,"305,693","65,543",Best Doctors,"1,665"
mx,"305,693","65,543",Nacional Monte de Piedad,"1,665"
mx,"305,693","65,543",Zurich,"1,665"
mx,"148,392","14,759",Nafinsa,"1,230"
mx,"148,392","14,759",Odontoprev,"1,230"
mx,"148,392","14,759",AON,"1,230"
mx,"148,392","14,759",Metropolitana Compañía de Seguros,"1,230"
mx,"148,392","14,759",PEMEX,"1,230"
mx,"148,392","14,759",HDI Seguros,"1,230"
mx,"148,392","14,759",cigna,"1,230"
mx,"148,392","14,759",Dental Lit,"1,230"
mx,"148,392","14,759",ABA Chubb Seguros,"1,230"
mx,"148,392","14,759",Choice Net,"1,230"
mx,"148,392","14,759",Centauro,"1,230"
mx,"148,392","14,759",CFE,"1,230"
mx,"148,392","14,759",Banorte Seguros,"1,230"
mx,"148,392","14,759",Banco Santander,"1,230"
mx,"148,392","14,759",Operadora Médica Atlantis OMA,"1,230"
mx,"148,392","14,759",Banejercito,"1,230"
mx,"12,884","113,230","General de Salud, Compañía de Seguros, S.A.",360
mx,"12,884","113,230",Banejercito,360
mx,"12,884","113,230",International Medical Solutions,360
mx,"12,884","113,230",TXM,360
mx,"12,884","113,230",Banco de Mexico Fondo Complementario,360
mx,"300,267","121,487",Plan Seguro,750
mx,"300,267","121,487",HanseMerkur,750
mx,"300,267","121,487",Conducef,750
mx,"300,267","121,487",SIGMA,750
mx,"300,267","121,487",Human Access,750
mx,"300,267","121,487",Salud Interactiva,750
mx,"300,267","121,487",Turbotec,750
mx,"300,267","121,487",MWG International,750
mx,"300,267","121,487",ANTHEM BLUE CROSS,750
mx,"17,449","5,162",AXA,"2,190"
mx,"333,227","88,245",principal,"2,160"
mx,"333,227","88,245",Banco HSBC,"2,160"
mx,"333,227","88,245",MULTIVA,"2,160"
mx,"333,227","88,245",Sinil,"2,160"
mx,"333,227","88,245",International Health Insurance,"2,160"
mx,"333,227","88,245",Medica A1,"2,160"
mx,"333,227","88,245",INTUITIV,"2,160"
mx,"333,227","88,245",Inbursa Inburmedic,"2,160"
mx,"333,227","88,245",ACE Seguros,"2,160"
mx,"333,227","88,245",PIF Seguro Suburbia,"2,160"
mx,"333,227","88,245",AXA EDPM,"2,160"
mx,"333,227","88,245",Ayuntamiento de Cajeme,"2,160"
mx,"87,560",991,Allianz,"2,550"
mx,"81,839","63,085",Axa Assistance SANTANDER,"1,020"
mx,"81,839","63,085",Seguros Atlas,"1,020"
mx,"81,839","63,085",Nacional Monte de Piedad,"1,020"
mx,"81,839","63,085",Seguros Monterrey,"1,020"
mx,"81,839","63,085",Mapfre Seguros Tepeyac,"1,020"
mx,"317,653","75,211",PEMEX,"2,640"
mx,"317,653","75,211",Blue Cross Blue Shield,"2,640"
mx,"317,653","75,211",Medical VRIM,"2,640"
mx,"136,895","18,130",Met-Life,180
mx,"136,895","18,130",Inbursa Inburmedic,180
mx,"316,666","73,546",Plan Seguro,"1,560"
mx,"56,273","103,852",Plan Seguro,"1,260"
mx,"56,273","103,852","General de Salud, Compañía de Seguros, S.A.","1,260"
mx,"56,273","103,852",HDI Seguros,"1,260"
mx,"266,360","116,069",BUPA,"2,220"
mx,"266,360","116,069",GNP Grupo Nacional Provincial,"2,220"
mx,"266,360","116,069",Solorzano Jacquez y Asoc,"2,220"
mx,"266,360","116,069",Axa salud,"2,220"
mx,"266,360","116,069",asegurados internacionales,"2,220"
mx,"266,360","116,069",CCPOA,"2,220"
mx,"266,360","116,069",Integra Salud,"2,220"
mx,"266,360","116,069",Odontoprev,"2,220"
mx,"266,360","116,069",ABA Chubb Seguros,"2,220"
mx,"266,360","116,069",AIG,"2,220"
mx,"266,360","116,069",MMS,"2,220"
mx,"266,360","116,069",Flex,"2,220"
mx,"266,360","116,069",Medica A1,"2,220"
mx,"317,653","75,211",Dental Lit,"2,640"
mx,"317,653","75,211",Banjercito,"2,640"
mx,"317,653","75,211",Mediaccess,"2,640"
mx,"317,653","75,211",Inflexión salud,"2,640"
mx,"317,653","75,211",RSA Insurance Group,"2,640"
mx,"266,360","116,069",GERSEMI,"2,220"
mx,"266,360","116,069",Lozano,"2,220"
mx,"266,360","116,069",Calibaja,"2,220"
mx,"266,360","116,069",HEALTH COMP ADMINISTRATORS,"2,220"
mx,"266,360","116,069",DENTEGRA Y CENTAURO,"2,220"
mx,"266,360","116,069",Allianz,"2,220"
mx,"266,360","116,069",GMM UNAM,"2,220"
mx,"266,360","116,069",Convenio Ika Dent-Universidad Mundo Maya,"2,220"
mx,"266,360","116,069",CADI,"2,220"
mx,"266,360","116,069",Globality Health,"2,220"
mx,"266,360","116,069",Mapfre Seguros Tepeyac,"2,220"
mx,"266,360","116,069",AsisMed SHF,"2,220"
mx,"333,227","88,245",Lozano,"2,160"
mx,"333,227","88,245",Allianz,"2,160"
mx,"333,227","88,245",Inflexión salud,"2,160"
mx,"333,227","88,245",AXA,"2,160"
mx,"333,227","88,245",seguros ve por mas,"2,160"
mx,"333,227","88,245",Blue Cross,"2,160"
mx,"333,227","88,245",Southwest Service Administrators,"2,160"
mx,"317,653","75,211",LYNCPAY,"2,640"
mx,"266,360","116,069",ANTHEM BLUE CROSS,"2,220"
